game_id,timestamp,result,mode,planning,planning_params,army_a,army_b,round,player,unit,action,shoot_target,charge_target,value_before,value_after,value_delta,shadow_unit,shadow_action,shadow_reason,shadow_charge_target,shadow_shoot_target,shadow_value,diverged,shadow_dest,shadow_dest_shoot_target,shadow_pos_shoot_target
20260421_001111,2026-04-21T00:11:11.234100,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,B,Player B's Shifters 2,advance,,,-0.5158,-0.4600,0.0557,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234117,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,A,Player A's Jetbike Protectors,advance,Player B's Shifters 1,,0.4768,0.5968,0.1200,Player A's Protectors (Combined),advance,model chose advance,,Player B's Shifters 1,0.0000,True,"42,28",Player B's Shifters 1,Player B's Shifters 1
20260421_001111,2026-04-21T00:11:11.234138,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,B,Player B's Support Artillery 2,hold,,,-0.5256,-0.5376,-0.0120,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234156,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,A,Player A's Jetbike Protectors (Combined),advance,Player B's Protectors 1,,0.6354,0.6899,0.0545,Player A's Jetbike Protectors (Combined),charge,model chose charge,Player B's Protectors 1,,0.0000,True,"23,32",Player B's Protectors 1,Player B's Protectors 1
20260421_001111,2026-04-21T00:11:11.234177,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,B,Player B's AG Tank,advance,,,-0.6951,-0.7123,-0.0171,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234194,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,A,Player A's Great Elemental,charge,,Player B's AG Tank,0.7129,0.7429,0.0300,Player A's Protectors (Combined),advance,model chose advance,,Player B's Support Artillery 1,0.0000,True,,,
20260421_001111,2026-04-21T00:11:11.234213,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,B,Player B's Support Artillery 1,hold,,,-0.6895,-0.7117,-0.0221,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234231,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,A,Player A's Protectors (Combined),advance,Player B's Support Artillery 1,,0.7659,0.7722,0.0063,Player A's Protectors (Combined),advance,model chose advance,,Player B's Support Artillery 1,0.0000,False,"53,29",Player B's Support Artillery 1,
20260421_001111,2026-04-21T00:11:11.234252,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,B,Player B's Shifters 2,advance,,,-0.7459,-0.7783,-0.0324,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234269,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,A,Player A's Jetbike Protectors,advance,Player B's Shifters 2,,0.7731,0.8322,0.0592,Player A's Protectors (Combined),advance,model chose advance,,Player B's Support Artillery 1,0.0000,True,"37,39",,Player B's Shifters 2
20260421_001111,2026-04-21T00:11:11.234290,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,B,Player B's Support Artillery 2,hold,,,-0.8553,-0.8660,-0.0107,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234318,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,A,Player A's Jetbike Protectors (Combined),rush,,,0.8354,0.8997,0.0644,Player A's Jetbike Protectors (Combined),rush,model chose rush,,,0.0000,False,"35,38",,
20260421_001111,2026-04-21T00:11:11.234340,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,B,Player B's Support Artillery 1,hold,,,-0.9281,-0.9356,-0.0076,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234358,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,A,Player A's Protectors (Combined),advance,Player B's Support Artillery 1,,0.9046,0.9009,-0.0037,Player A's Support Artillery,hold,artillery holds position,,Player B's Support Artillery 2,0.0000,True,"54,32",Player B's Support Artillery 1,Player B's Support Artillery 1
20260421_001111,2026-04-21T00:11:11.234379,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,A,Player A's Support Artillery,hold,Player B's Support Artillery 2,,0.9009,0.9080,0.0071,Player A's Support Artillery,hold,artillery holds position,,Player B's Support Artillery 2,0.0000,False,"34,5",Player B's Support Artillery 2,Player B's Support Artillery 2
20260421_001111,2026-04-21T00:11:11.234400,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",4,A,Player A's Great Elemental,charge,,Player B's Support Artillery 2,0.9080,0.9019,-0.0061,Player A's Great Elemental,charge,model chose charge,Player B's Support Artillery 2,,0.0000,False,,,
